teacherid,year,mathscore,numaides,treatment,schoolid,grade,yr1_treatment
50206,2016,1209.0454,4,1,31,5,2007
50207,2016,1232.9166,4,1,31,5,2010
50208,2016,1245.36,4,1,31,5,2006
50209,2016,1150.0769,2,0,31,5,0
50210,2016,1214.2188,2,0,32,5,0
50211,2016,1174.4482,2,0,32,5,0
50212,2016,1231.5385,4,1,32,5,2012
50213,2016,1123.6154,2,0,32,5,0
50214,2016,1218.9642,4,1,32,5,2008
50215,2016,1176.3226,2,0,33,5,0
50216,2016,1201,4,1,33,5,2009
50217,2016,1101.3199,2,0,33,5,0
50218,2016,1257.4762,4,1,33,5,2006
50219,2016,1198.2727,2,0,33,5,0
50220,2016,1276.4,4,1,33,5,2006
50221,2016,1159.8182,2,0,34,5,0
50222,2016,1138.5333,2,0,34,5,0
50223,2016,1240,4,1,34,5,2007
50224,2016,1245.0333,4,1,34,5,2011
50225,2016,1101.5714,2,0,34,5,0
50226,2016,1119.5938,2,0,34,5,0
50227,2016,1263.125,4,1,34,5,2012
50228,2016,1189.6552,4,1,35,5,2011
50229,2016,1249.5714,2,0,35,5,0
50230,2016,1135.48,2,0,35,5,0
50231,2016,1125.2667,2,0,35,5,0
50232,2016,1234.1904,4,1,35,5,2006
50233,2016,1199.9565,2,0,36,5,0
50234,2016,1085.2174,2,0,36,5,0
50235,2016,1072.0869,4,1,36,5,2008
50236,2016,1080.1923,2,0,36,5,0
50237,2016,1177.7273,2,0,36,5,0
50238,2016,1108.76,2,0,36,5,0
50239,2016,1164.4615,2,0,37,5,0
50240,2016,1173.9231,2,0,37,5,0
50241,2016,1183.6801,2,0,37,5,0
50242,2016,1157.7333,4,1,37,5,2009
50243,2016,1132.8889,2,0,37,5,0
50244,2016,1194.7273,4,1,37,5,2008
50245,2016,1140.4166,4,1,37,5,2006
50246,2016,1045.3103,4,1,38,5,2011
50247,2016,1161.5416,4,1,38,5,2006
50248,2016,1114.0476,2,0,38,5,0
50249,2016,1116.1482,2,0,38,5,0
50250,2016,1191.2,2,0,38,5,0
50251,2016,1216.8518,4,1,39,5,2007
50252,2016,1185.1818,2,0,39,5,0
50253,2016,1221.3334,4,1,39,5,2012
50254,2016,1251.3438,4,1,39,5,2004
50255,2016,1298.5,4,1,40,5,2005
50256,2016,1111.0869,4,1,40,5,2008
50257,2016,1287.6818,4,1,40,5,2004
50258,2016,1221.4762,2,0,40,5,0
50259,2016,1198.8518,2,0,40,5,0
50260,2016,1094.4783,4,1,40,5,2004
50261,2016,1294.9565,4,1,41,5,2006
50262,2016,1305.5714,4,1,41,5,2011
50263,2016,1184,2,0,41,5,0
50264,2016,1220.7333,4,1,41,5,2008
50265,2016,1206.826,4,1,41,5,2009
50266,2016,1280.2333,4,1,42,5,2009
50267,2016,1226.0476,4,1,42,5,2012
50268,2016,1214.0869,2,0,42,5,0
50269,2016,1272.3846,4,1,42,5,2007
50270,2016,1212.8276,4,1,42,5,2005
50271,2016,1152.5483,4,1,43,5,2006
50272,2016,1029.4783,3,1,43,5,2012
50273,2016,1093.5625,2,0,43,5,0
50274,2016,1071.4584,2,0,43,5,0
50275,2016,1260.6923,2,0,44,5,0
50276,2016,1117.7667,4,1,44,5,2010
50277,2016,1079.3438,2,0,44,5,0
50278,2016,1076.7931,2,0,44,5,0
50279,2016,1095.2174,4,1,44,5,2006
50280,2016,1225.5454,2,0,44,5,0
30001,2017,1170.8846,4,1,1,3,2008
30002,2017,1156.7813,4,1,2,3,2004
30003,2017,997.14288,2,0,3,3,0
30004,2017,1232.0416,2,0,4,3,0
30005,2017,1169.0834,2,0,5,3,0
30006,2017,1219.3077,2,0,6,3,0
30007,2017,1188.3572,4,1,7,3,2012
30008,2017,1139.1379,4,1,8,3,2010
30009,2017,1157.8182,4,1,9,3,2010
30010,2017,1224.6364,2,0,10,3,0
30011,2017,1069.88,4,1,11,3,2005
30012,2017,1175.0435,2,0,12,3,0
30013,2017,1130.1786,4,1,13,3,2005
30014,2017,1194.1034,4,1,14,3,2007
30015,2017,1315.3077,3,1,15,3,2011
30016,2017,1245.8182,4,1,16,3,2011
30017,2017,1145.2222,2,0,17,3,0
30018,2017,1137.8572,4,1,18,3,2012
30019,2017,1139.381,2,0,19,3,0
30020,2017,1180.2609,4,1,20,3,2006
30021,2017,1111.8518,2,0,21,3,0
30022,2017,1267.3125,4,1,22,3,2007
30023,2017,1190.6129,4,1,23,3,2004
30024,2017,1205.7419,4,1,24,3,2008
30025,2017,1203.4073,2,0,25,3,0
30026,2017,1152.1852,4,1,26,3,2004
30027,2017,1223.12,4,1,27,3,2012
30028,2017,1093.25,2,0,28,3,0
30029,2017,1164.2813,4,1,29,3,2009
30030,2017,1255.3334,4,1,30,3,2006
30031,2017,1116.6818,2,0,31,3,0
30032,2017,1168.0869,4,1,32,3,2007
30033,2017,1154.2413,4,1,33,3,2006
30034,2017,1118.1364,2,0,34,3,0
30035,2017,1262.2258,4,1,35,3,2005
30036,2017,1187.5909,4,1,36,3,2008
30037,2017,1108.1852,2,0,37,3,0
30038,2017,1182.4193,4,1,38,3,2007
30039,2017,1113.2813,2,0,39,3,0
30040,2017,985.35712,4,1,40,3,2008
30041,2017,1160.76,5,1,41,3,2008
30042,2017,1264.5,4,1,42,3,2010
30043,2017,1201.8214,4,1,43,3,2007
30044,2017,1107.1936,4,1,44,3,2008
30045,2017,1265.9091,4,1,1,3,2007
30046,2017,1152.5862,2,0,1,3,0
30047,2017,1171.0714,2,0,1,3,0
30048,2017,1184.8,4,1,1,3,2005
30049,2017,1221.5,4,1,2,3,2004
30050,2017,1213.6154,4,1,2,3,2007
30051,2017,1256.1305,4,1,2,3,2006
30052,2017,1119.5161,4,1,2,3,2012
30053,2017,1170.8182,4,1,2,3,2010
30054,2017,1117.2,2,0,3,3,0
30055,2017,1165.9354,2,0,3,3,0
30056,2017,1128.1034,2,0,3,3,0
30057,2017,1229.75,2,0,3,3,0
30058,2017,1190.0909,2,0,3,3,0
30059,2017,1190.0769,2,0,4,3,0
30060,2017,1123.9048,2,0,4,3,0
30061,2017,1098.1305,3,1,4,3,2005
30062,2017,1209.7587,4,1,4,3,2007
30063,2017,1310.4546,4,1,5,3,2004
30064,2017,1187.3199,4,1,5,3,2005
30065,2017,1094.2858,2,0,5,3,0
30066,2017,1134.1666,2,0,5,3,0
30067,2017,1119.2,2,0,6,3,0
30068,2017,1277.037,4,1,6,3,2006
30069,2017,1271.5186,4,1,6,3,2010
30070,2017,1140.4,2,0,6,3,0
30071,2017,1213.1333,4,1,6,3,2007
30072,2017,1232.75,2,0,6,3,0
30073,2017,1199.0344,4,1,7,3,2005
30074,2017,1107.2,2,0,7,3,0
30075,2017,1216.6538,4,1,7,3,2008
30076,2017,1342.1111,4,1,7,3,2006
30077,2017,1098.4839,2,0,7,3,0
30078,2017,1186.8064,4,1,8,3,2005
30079,2017,1156.8695,2,0,8,3,0
30080,2017,1060.1724,4,1,8,3,2007
30081,2017,976.51849,4,1,8,3,2004
30082,2017,1008.6364,4,1,8,3,2011
30083,2017,1131.6451,4,1,9,3,2010
30084,2017,1112.3226,2,0,9,3,0
30085,2017,1015.0741,2,0,9,3,0
30086,2017,1131.3572,4,1,9,3,2009
30087,2017,1061.5483,2,0,9,3,0
30088,2017,1173.72,2,0,9,3,0
30089,2017,1086.8387,5,1,9,3,2006
30090,2017,1144.6923,4,1,10,3,2010
30091,2017,1263.9656,4,1,10,3,2012
30092,2017,1224.3636,4,1,10,3,2012
30093,2017,1204.2759,4,1,10,3,2011
30094,2017,1016.56,2,0,10,3,0
30095,2017,1143.3549,4,1,10,3,2011
30096,2017,973.24139,2,0,11,3,0
30097,2017,1051.8387,2,0,11,3,0
30098,2017,984.91302,2,0,11,3,0
30099,2017,1005.5455,2,0,11,3,0
30100,2017,999.69568,2,0,11,3,0
30101,2017,1272.381,2,0,12,3,0
30102,2017,1163.2222,2,0,12,3,0
30103,2017,1244.1875,4,1,12,3,2009
30104,2017,1188.5,4,1,12,3,2007
30105,2017,1271,2,0,13,3,0
30106,2017,1227.2,4,1,13,3,2009
30107,2017,1166.6451,2,0,13,3,0
30108,2017,1037.3043,2,0,13,3,0
30109,2017,1282.931,4,1,13,3,2007
30110,2017,1206.5333,4,1,13,3,2005
30111,2017,1083.6666,2,0,13,3,0
30112,2017,1147.8334,2,0,14,3,0
30113,2017,1097.9688,4,1,14,3,2009
30114,2017,1198.1,2,0,14,3,0
30115,2017,1110.6364,2,0,14,3,0
30116,2017,1062.6801,2,0,14,3,0
30117,2017,1225.1923,2,0,14,3,0
30118,2017,1237.4546,2,0,14,3,0
30119,2017,1258.3334,4,1,15,3,2011
30120,2017,1248.2581,2,0,15,3,0
30121,2017,1098.375,2,0,15,3,0
30122,2017,1159.826,3,1,15,3,2009
30123,2017,1121.375,2,0,15,3,0
30124,2017,1134.2667,2,0,15,3,0
30125,2017,1116.5652,2,0,16,3,0
30126,2017,1209.3334,2,0,16,3,0
30127,2017,1191.9565,2,0,16,3,0
30128,2017,1294.8667,4,1,16,3,2008
30129,2017,1153.88,4,1,17,3,2009
30130,2017,1204.3214,2,0,17,3,0
30131,2017,1104.7084,2,0,17,3,0
30132,2017,1244.5938,2,0,17,3,0
30133,2017,1137.04,4,1,18,3,2006
30134,2017,1172.8334,2,0,18,3,0
30135,2017,1215.8572,4,1,18,3,2011
30136,2017,1262.2,2,0,18,3,0
30137,2017,1138.5333,4,1,19,3,2005
30138,2017,1287.8064,4,1,19,3,2005
30139,2017,1196.8462,4,1,19,3,2007
30140,2017,1196.6801,4,1,19,3,2009
30141,2017,1086.875,2,0,19,3,0
30142,2017,1196.4814,2,0,20,3,0
30143,2017,1239.238,4,1,20,3,2011
30144,2017,1044.6957,2,0,20,3,0
30145,2017,1288.3199,4,1,20,3,2011
30146,2017,1288.963,2,0,20,3,0
30147,2017,1240.88,4,1,20,3,2012
30148,2017,1025.6957,2,0,21,3,0
30149,2017,1052.2581,2,0,21,3,0
30150,2017,1085.52,2,0,21,3,0
30151,2017,1161.4091,4,1,21,3,2006
30152,2017,1292.6801,4,1,22,3,2007
30153,2017,1138.8,2,0,22,3,0
30154,2017,1221.1154,4,1,22,3,2004
30155,2017,1214.72,4,1,22,3,2008
30156,2017,1224.7273,4,1,22,3,2011
30157,2017,1198.4063,4,1,23,3,2012
30158,2017,1164.8387,4,1,23,3,2010
30159,2017,1192.5238,4,1,23,3,2005
30160,2017,1217.4615,4,1,23,3,2010
30161,2017,1165.8148,2,0,23,3,0
30162,2017,1131.0454,4,1,24,3,2012
30163,2017,1093.08,2,0,24,3,0
30164,2017,1235.5416,2,0,24,3,0
30165,2017,1157.75,4,1,24,3,2005
30166,2017,1127.9048,2,0,24,3,0
30167,2017,1269.931,4,1,24,3,2012
30168,2017,1253.963,2,0,24,3,0
30169,2017,1213.4762,2,0,25,3,0
30170,2017,1243.5834,4,1,25,3,2006
30171,2017,1244.5518,2,0,25,3,0
30172,2017,1131.8077,2,0,25,3,0
30173,2017,1194.8572,4,1,25,3,2006
30174,2017,1183.1379,4,1,25,3,2007
30175,2017,1074.3334,2,0,26,3,0
30176,2017,1170,4,1,26,3,2004
30177,2017,1126.6786,2,0,26,3,0
30178,2017,1182.0435,2,0,26,3,0
30179,2017,1049.8334,2,0,26,3,0
30180,2017,1152.381,4,1,26,3,2005
30181,2017,1127.1428,2,0,27,3,0
30182,2017,1068.5186,2,0,27,3,0
30183,2017,1177.72,4,1,27,3,2007
30184,2017,1189.5834,2,0,27,3,0
30185,2017,1353.069,4,1,28,3,2004
30186,2017,1295.6428,4,1,28,3,2006
30187,2017,1154.3182,2,0,28,3,0
30188,2017,1182.9286,3,1,28,3,2012
30189,2017,1194,2,0,29,3,0
30190,2017,1123.0909,2,0,29,3,0
30191,2017,1162.1154,4,1,29,3,2010
30192,2017,1218.2963,4,1,29,3,2010
30193,2017,1296.8334,4,1,29,3,2012
30194,2017,1186.2222,2,0,30,3,0
30195,2017,1047,2,0,30,3,0
30196,2017,1162.4839,4,1,30,3,2004
30197,2017,1120.3334,2,0,30,3,0
30198,2017,1118.6818,2,0,30,3,0
30199,2017,1313.2963,4,1,31,3,2008
30200,2017,1136.1818,2,0,31,3,0
30201,2017,1096.0869,2,0,31,3,0
30202,2017,1240.5938,2,0,31,3,0
30203,2017,1289.9286,4,1,31,3,2004
30204,2017,1251,4,1,32,3,2004
30205,2017,1134.4,4,1,32,3,2008
30206,2017,1158.762,4,1,32,3,2009
30207,2017,1103.1904,2,0,32,3,0
30208,2017,1062.4517,4,1,33,3,2006
30209,2017,1163.8077,4,1,33,3,2009
30210,2017,1003.64,2,0,33,3,0
30211,2017,1133.0385,2,0,33,3,0
30212,2017,1024.36,2,0,33,3,0
30213,2017,1212.9656,2,0,34,3,0
30214,2017,1146.16,2,0,34,3,0
30215,2017,1058.5862,2,0,34,3,0
30216,2017,1157.7826,2,0,34,3,0
30217,2017,1222.2174,3,1,34,3,2006
30218,2017,1132.931,2,0,34,3,0
30219,2017,1157,4,1,34,3,2007
30220,2017,1169.12,4,1,35,3,2004
30221,2017,1218.8182,2,0,35,3,0
30222,2017,1162.7307,4,1,35,3,2011
30223,2017,1140.8667,2,0,35,3,0
30224,2017,1155.1333,2,0,35,3,0
30225,2017,1185.4286,4,1,36,3,2004
30226,2017,1094.129,2,0,36,3,0
30227,2017,1138.6818,4,1,36,3,2005
30228,2017,1247.125,4,1,36,3,2011
30229,2017,1156.7391,2,0,37,3,0
30230,2017,1328.174,4,1,37,3,2012
30231,2017,1198.8334,2,0,37,3,0
30232,2017,1107.4517,2,0,37,3,0
30233,2017,1206.875,2,0,37,3,0
30234,2017,1222.0667,2,0,38,3,0
30235,2017,1053.5652,2,0,38,3,0
30236,2017,1083.3438,4,1,38,3,2009
30237,2017,1169.1666,4,1,38,3,2007
30238,2017,1206.92,4,1,38,3,2008
30239,2017,1177.7587,2,0,39,3,0
30240,2017,1238.9656,2,0,39,3,0
30241,2017,1192.2069,2,0,39,3,0
30242,2017,1091.5385,4,1,39,3,2012
30243,2017,1209.7391,2,0,39,3,0
30244,2017,1154.1875,2,0,39,3,0
30245,2017,1199.7667,4,1,39,3,2006
30246,2017,1146.238,2,0,40,3,0
30247,2017,1170.5807,4,1,40,3,2012
30248,2017,1060.8846,2,0,40,3,0
30249,2017,1079.4642,4,1,40,3,2006
30250,2017,1087.4445,4,1,40,3,2009
30251,2017,1046,4,1,40,3,2008
30252,2017,1042.04,2,0,40,3,0
30253,2017,1005.7813,4,1,41,3,2004
30254,2017,1121.8846,2,0,41,3,0
30255,2017,1127.5807,2,0,41,3,0
30256,2017,1190.5862,4,1,41,3,2007
30257,2017,1061.2413,2,0,41,3,0
30258,2017,1048.0834,2,0,41,3,0
30259,2017,1166.5714,4,1,41,3,2007
30260,2017,1149.4193,4,1,42,3,2010
30261,2017,1188.6786,4,1,42,3,2012
30262,2017,1124.8572,2,0,42,3,0
30263,2017,1210.9333,2,0,42,3,0
30264,2017,1194,2,0,43,3,0
30265,2017,1108.28,2,0,43,3,0
30266,2017,1179.1333,2,0,43,3,0
30267,2017,1238,4,1,43,3,2010
30268,2017,1250.2903,2,0,43,3,0
30269,2017,1112.619,2,0,44,3,0
30270,2017,1071.84,4,1,44,3,2005
30271,2017,960.4762,2,0,44,3,0
30272,2017,1177.92,4,1,44,3,2004
30273,2017,1164.6296,2,0,44,3,0
40001,2017,1106.4482,2,0,1,4,0
40002,2017,1182.5667,4,1,2,4,2011
40003,2017,1094.9048,2,0,3,4,0
40004,2017,1149.8,4,1,4,4,2011
40005,2017,1225.0646,2,0,5,4,0
40006,2017,1094.5518,2,0,6,4,0
40007,2017,1209.3793,2,0,7,4,0
40008,2017,1219.6563,4,1,8,4,2005
40009,2017,1129.5313,2,0,9,4,0
40010,2017,1185.7407,2,0,10,4,0
40011,2017,1086.2727,2,0,11,4,0
40012,2017,1227.5161,4,1,12,4,2008
40013,2017,1117.0344,2,0,13,4,0
40014,2017,1169.7391,4,1,14,4,2012
40015,2017,1175.36,4,1,15,4,2010
40016,2017,1250.1034,4,1,16,4,2006
40017,2017,1110,4,1,17,4,2005
40018,2017,1075.8889,2,0,18,4,0
40019,2017,1022.0968,2,0,19,4,0
40020,2017,1267.9615,4,1,20,4,2009
40021,2017,1177.0968,2,0,21,4,0
40022,2017,1232.4231,2,0,22,4,0
40023,2017,1141.3182,4,1,23,4,2012
40024,2017,1213.0952,4,1,24,4,2010
40025,2017,1189.8387,4,1,25,4,2009
40026,2017,1211.7188,2,0,26,4,0
40027,2017,1163.0741,2,0,27,4,0
40028,2017,1108.8846,2,0,28,4,0
40029,2017,1050.16,2,0,29,4,0
40030,2017,976.87097,2,0,30,4,0
40031,2017,1194.4517,4,1,31,4,2012
40032,2017,1132.8387,2,0,32,4,0
40033,2017,1253.4546,2,0,33,4,0
40034,2017,1120.8572,4,1,34,4,2005
40035,2017,1285.8695,4,1,35,4,2010
40036,2017,1205.8667,2,0,36,4,0
40037,2017,1213.5714,2,0,37,4,0
40038,2017,1012.375,3,1,38,4,2006
40039,2017,1130.96,4,1,39,4,2007
40040,2017,1080.1482,2,0,40,4,0
40041,2017,1194.5938,4,1,41,4,2007
40042,2017,1122.2413,2,0,42,4,0
40043,2017,1117.7097,2,0,43,4,0
40044,2017,1173.1154,2,0,44,4,0
40045,2017,1180.9524,2,0,1,4,0
40046,2017,1026.5862,2,0,1,4,0
40047,2017,1116.72,2,0,1,4,0
40048,2017,1145.64,4,1,1,4,2008
40049,2017,1286,4,1,1,4,2009
40050,2017,1190.9584,2,0,2,4,0
40051,2017,1185.5714,4,1,2,4,2006
40052,2017,1110.9565,4,1,2,4,2010
40053,2017,1181.7407,4,1,2,4,2006
40054,2017,1216.2084,4,1,2,4,2010
40055,2017,1119.4615,2,0,2,4,0
40056,2017,1073.0769,5,1,3,4,2004
40057,2017,1238.9584,4,1,3,4,2012
40058,2017,1116.8125,4,1,3,4,2012
40059,2017,1116.625,4,1,3,4,2009
40060,2017,1372.3077,4,1,4,4,2009
40061,2017,1260.3914,2,0,4,4,0
40062,2017,1190.8636,4,1,4,4,2010
40063,2017,1235,2,0,4,4,0
40064,2017,1174.04,2,0,4,4,0
40065,2017,1188.7931,2,0,4,4,0
40066,2017,1115.6923,2,0,4,4,0
40067,2017,1211.0322,2,0,5,4,0
40068,2017,1165.5862,4,1,5,4,2006
40069,2017,1202.9091,5,1,5,4,2004
40070,2017,1199.0952,4,1,5,4,2010
40071,2017,1127,2,0,5,4,0
40072,2017,1287.0952,4,1,5,4,2006
40073,2017,1283.52,2,0,6,4,0
40074,2017,1204.1818,2,0,6,4,0
40075,2017,1304.9678,2,0,6,4,0
40076,2017,1236.3,2,0,6,4,0
40077,2017,1270.7858,4,1,7,4,2008
40078,2017,1271.3928,2,0,7,4,0
40079,2017,1114.88,2,0,7,4,0
40080,2017,1324.069,4,1,7,4,2011
40081,2017,1088.1818,2,0,7,4,0
40082,2017,1193.0476,4,1,7,4,2006
40083,2017,1170.375,2,0,8,4,0
40084,2017,1046.1724,2,0,8,4,0
40085,2017,1203.7188,2,0,8,4,0
40086,2017,1161.4762,2,0,8,4,0
40087,2017,981.74194,2,0,9,4,0
40088,2017,1134.6428,2,0,9,4,0
40089,2017,1162.08,4,1,9,4,2012
40090,2017,1189.5834,4,1,9,4,2005
40091,2017,1123.5333,2,0,9,4,0
40092,2017,1118.7858,2,0,9,4,0
40093,2017,1200.4688,4,1,9,4,2011
40094,2017,1228.7333,2,0,10,4,0
40095,2017,1222.3846,4,1,10,4,2009
40096,2017,1227.48,2,0,10,4,0
40097,2017,1215.6522,4,1,10,4,2005
40098,2017,1167.5385,2,0,10,4,0
40099,2017,1220.4348,4,1,10,4,2004
40100,2017,1276.9091,4,1,10,4,2004
40101,2017,1175.826,2,0,11,4,0
40102,2017,1214.7097,2,0,11,4,0
40103,2017,1145.6563,4,1,11,4,2008
40104,2017,1215.0714,2,0,11,4,0
40105,2017,1159.3846,2,0,11,4,0
40106,2017,1197.8096,4,1,11,4,2007
40107,2017,1180.8889,2,0,12,4,0
40108,2017,1342.2858,2,0,12,4,0
40109,2017,1195.5518,2,0,12,4,0
40110,2017,1154.2858,4,1,12,4,2007
40111,2017,1233.8518,2,0,12,4,0
40112,2017,1300.6207,4,1,12,4,2006
40113,2017,1100.1379,2,0,13,4,0
40114,2017,996.03845,2,0,13,4,0
40115,2017,1099.9286,2,0,13,4,0
40116,2017,1216.28,2,0,13,4,0
40117,2017,1124.3182,2,0,13,4,0
40118,2017,1120.5652,4,1,13,4,2011
40119,2017,1219.1305,2,0,14,4,0
40120,2017,1228.4375,4,1,14,4,2006
40121,2017,1232.4546,2,0,14,4,0
40122,2017,1173,4,1,14,4,2007
40123,2017,1143.1666,2,0,14,4,0
40124,2017,1171.3334,4,1,14,4,2010
40125,2017,1120.2413,4,1,15,4,2004
40126,2017,1290.1379,4,1,15,4,2009
40127,2017,1234.3214,4,1,15,4,2009
40128,2017,1241.6428,4,1,15,4,2009
40129,2017,1209.6522,4,1,16,4,2008
40130,2017,1257.129,4,1,16,4,2010
40131,2017,1121.4445,2,0,16,4,0
40132,2017,1248.125,4,1,16,4,2012
40133,2017,1312.8572,4,1,16,4,2007
40134,2017,1124.6207,4,1,17,4,2005
40135,2017,1114.1333,4,1,17,4,2006
40136,2017,1077.5,2,0,17,4,0
40137,2017,1108.4,4,1,17,4,2011
40138,2017,1012.0833,2,0,17,4,0
40139,2017,1116.6875,2,0,18,4,0
40140,2017,1109.2258,4,1,18,4,2008
40141,2017,1154.5909,2,0,18,4,0
40142,2017,1078.2,4,1,18,4,2009
40143,2017,1151.4399,4,1,18,4,2009
40144,2017,1090.2413,2,0,18,4,0
40145,2017,1212.9032,4,1,18,4,2004
40146,2017,1076.5714,2,0,19,4,0
40147,2017,1134.7931,4,1,19,4,2011
40148,2017,1154.4546,4,1,19,4,2011
40149,2017,1048.3103,2,0,19,4,0
40150,2017,1051.6538,2,0,19,4,0
40151,2017,904.72729,2,0,19,4,0
40152,2017,1150.6154,2,0,19,4,0
40153,2017,1221.8438,4,1,20,4,2004
40154,2017,1128.5601,2,0,20,4,0
40155,2017,1100.3043,2,0,20,4,0
40156,2017,1205.3043,4,1,20,4,2006
40157,2017,1185.0909,4,1,21,4,2004
40158,2017,1244.8846,2,0,21,4,0
40159,2017,1306.4166,4,1,21,4,2006
40160,2017,1190.3793,2,0,21,4,0
40161,2017,1179.8077,4,1,21,4,2010
40162,2017,1212.4814,4,1,21,4,2007
40163,2017,1206.4814,2,0,22,4,0
40164,2017,1199.5416,4,1,22,4,2008
40165,2017,1256.1923,5,1,22,4,2004
40166,2017,1181.4482,2,0,22,4,0
40167,2017,1189.7241,4,1,22,4,2008
40168,2017,1143.6,2,0,22,4,0
40169,2017,1135.3334,2,0,23,4,0
40170,2017,1234.4482,2,0,23,4,0
40171,2017,1154.9063,4,1,23,4,2008
40172,2017,1174.4063,2,0,23,4,0
40173,2017,1194.381,2,0,23,4,0
40174,2017,1088.4482,2,0,23,4,0
40175,2017,1111.2,2,0,23,4,0
40176,2017,1252.1305,2,0,24,4,0
40177,2017,1208.5667,2,0,24,4,0
40178,2017,1208.5909,2,0,24,4,0
40179,2017,1279.4828,4,1,24,4,2005
40180,2017,1171.4091,4,1,24,4,2005
40181,2017,1264.3793,4,1,24,4,2005
40182,2017,1244.9688,2,0,24,4,0
40183,2017,1139.4073,2,0,25,4,0
40184,2017,1183.2759,2,0,25,4,0
40185,2017,1166.0952,2,0,25,4,0
40186,2017,1170.8334,4,1,25,4,2011
40187,2017,1103.8889,2,0,25,4,0
40188,2017,1222.9333,4,1,25,4,2008
40189,2017,1155.2963,4,1,26,4,2007
40190,2017,1253.6296,2,0,26,4,0
40191,2017,1255.762,4,1,26,4,2011
40192,2017,1255.3334,4,1,26,4,2006
40193,2017,1179.5518,4,1,26,4,2008
40194,2017,1195.6801,4,1,26,4,2004
40195,2017,1124.5186,4,1,27,4,2010
40196,2017,1206.7307,4,1,27,4,2005
40197,2017,941.84613,2,0,27,4,0
40198,2017,1017.3666,2,0,27,4,0
40199,2017,1199.7391,2,0,27,4,0
40200,2017,1121.6333,4,1,28,4,2009
40201,2017,1097.3478,2,0,28,4,0
40202,2017,1206.9166,2,0,28,4,0
40203,2017,1180.762,2,0,28,4,0
40204,2017,1212.963,2,0,28,4,0
40205,2017,1173.6666,2,0,29,4,0
40206,2017,1001.6552,4,1,29,4,2012
40207,2017,1065.3334,2,0,29,4,0
40208,2017,1028.5,2,0,29,4,0
40209,2017,1160.7084,2,0,30,4,0
40210,2017,1221.7667,4,1,30,4,2005
40211,2017,1165.1613,4,1,30,4,2004
40212,2017,1084.2609,4,1,30,4,2006
40213,2017,1041,4,1,30,4,2008
40214,2017,1159.8387,4,1,30,4,2010
40215,2017,1226.5938,2,0,30,4,0
40216,2017,1276.9032,4,1,31,4,2010
40217,2017,1264.7391,2,0,31,4,0
40218,2017,1168.8334,4,1,31,4,2004
40219,2017,1273.0938,4,1,31,4,2006
40220,2017,1033.3448,2,0,31,4,0
40221,2017,1195.5161,2,0,31,4,0
40222,2017,1179.069,2,0,32,4,0
40223,2017,976.83331,2,0,32,4,0
40224,2017,1245.5161,2,0,32,4,0
40225,2017,1261.3462,2,0,32,4,0
40226,2017,1167.9524,2,0,32,4,0
40227,2017,1106.5,2,0,32,4,0
40228,2017,1179.1666,2,0,32,4,0
40229,2017,1118.1428,2,0,33,4,0
40230,2017,1215.8462,4,1,33,4,2006
40231,2017,1171.2759,2,0,33,4,0
40232,2017,1193.5834,4,1,33,4,2007
40233,2017,1218.2858,4,1,33,4,2006
40234,2017,1268.1666,4,1,33,4,2005
40235,2017,1150.2916,3,0,33,4,0
40236,2017,1126.2963,4,1,34,4,2010
40237,2017,1106.1904,4,1,34,4,2004
40238,2017,1179.0834,4,1,34,4,2004
40239,2017,1012.875,2,0,34,4,0
40240,2017,1266.88,2,0,34,4,0
40241,2017,1042.4584,2,0,34,4,0
40242,2017,1186.8846,2,0,35,4,0
40243,2017,1100,2,0,35,4,0
40244,2017,1145.2581,2,0,35,4,0
40245,2017,1238.7727,2,0,35,4,0
40246,2017,1177,2,0,36,4,0
40247,2017,1214.88,2,0,36,4,0
40248,2017,1115.16,5,1,36,4,2011
40249,2017,1218.2188,2,0,36,4,0
40250,2017,1126.4166,4,1,37,4,2005
40251,2017,1193.52,4,1,37,4,2007
40252,2017,1123.5385,4,1,37,4,2008
40253,2017,1217.1428,2,0,37,4,0
40254,2017,1260.3334,4,1,37,4,2005
40255,2017,1155.6666,4,1,37,4,2009
40256,2017,1041.0968,4,1,38,4,2011
40257,2017,1021.0357,2,0,38,4,0
40258,2017,1158.7916,2,0,38,4,0
40259,2017,1137.9546,2,0,38,4,0
40260,2017,1077.069,2,0,38,4,0
40261,2017,1063.6666,4,1,38,4,2006
40262,2017,1243.76,4,1,38,4,2005
40263,2017,1094.0435,4,1,39,4,2010
40264,2017,1116.0322,2,0,39,4,0
40265,2017,997.42859,4,1,39,4,2004
40266,2017,1128.6875,2,0,39,4,0
40267,2017,1150.1613,4,1,40,4,2012
40268,2017,985.66669,2,0,40,4,0
40269,2017,1071.8889,2,0,40,4,0
40270,2017,1048.5,4,1,40,4,2011
40271,2017,1240.1786,4,1,41,4,2009
40272,2017,1208.2222,2,0,41,4,0
40273,2017,1189.8889,2,0,41,4,0
40274,2017,1134.2307,4,1,41,4,2012
40275,2017,1173.28,4,1,41,4,2006
40276,2017,1200.24,2,0,42,4,0
40277,2017,1276.1111,2,0,42,4,0
40278,2017,1161.2858,4,1,42,4,2005
40279,2017,1255.8125,4,1,42,4,2006
40280,2017,1268.6666,4,1,42,4,2005
40281,2017,1320.7188,2,0,42,4,0
